pathway	description	EOSC_1	EOSC_2	EOSC_3	EOSC_4	EOSC_5	EOSC_6	EOSC_7	EOSC_10	EOSC_12	EOSC_13	EOSC_14	EOSC_15	EOSC_16	EOSC_17	EOSC_20	EOSC_21	EOSC_23	EOSC_24	EOSC_26	EOSC_27	EOSC_28	EOSC_29	EOSC_30	EOSC_31	EOSC_32	EOSC_33	EOSC_34	EOSC_35	EOSC_36	EOSC_37	EOSC_38	EOSC_39	EOSC_42	EOSC_43	EOSC_45	EOSC_46	EOSC_47	EOSC_48	EOSC_50	EOSC_51	EOSC_53	EOSC_54	EOSC_55	EOSC_56	EOSC_57	EOSC_59	EOSC_60	EOSC_61	EOSC_65	EOSC_67	EOSC_68	EOSC_69	EOSC_71	EOSC_72	EOSC_75	EOSC_76	EOSC_77	EOSC_78	EOSC_80	EOSC_81	EOSC_82	EOSC_85	EOSC_86	EOSC_90	EOSC_91	EOSC_92	EOSC_93	EOSC_95	EOSC_97	EOSC_99	EOSC_100	EOSC_102	EOSC_103	EOSC_105	EOSC_106	EOSC_108	EOSC_109	EOSC_111	EOSC_113	EOSC_114	EOSC_115	EOSC_116	EOSC_119	EOSC_121	EOSC_123	EOSC_124	EOSC_125	EOSC_126	EOSC_128	EOSC_129	EOSC_130	EOSC_131	EOSC_132	EOSC_133	EOSC_134	EOSC_135	EOSC_136	EOSC_139	EOSC_140	EOSC_141	EOSC_145	EOSC_146	EOSC_147	EOSC_148	EOSC_149	EOSC_150	EOSC_151	EOSC_152	EOSC_153	EOSC_154	EOSC_155	EOSC_158	EOSC_160	EOSC_161	EOSC_162	EOSC_163	EOSC_164	EOSC_165	EOSC_166	EOSC_167	EOSC_168	EOSC_169	EOSC_170	EOSC_171	EOSC_175	EOSC_176	EOSC_177	EOSC_179	EOSC_180	EOSC_182	EOSC_183	EOSC_184	EOSC_185	EOSC_187	EOSC_188	EOSC_189	EOSC_190	EOSC_191	EOSC_192	EOSC_194	EOSC_195	EOSC_197	EOSC_198	EOSC_199	EOSC_202	EOSC_204	EOSC_206	EOSC_207	EOSC_208	EOSC_210	EOSC_212	EOSC_213	EOSC_215	EOSC_218	EOSC_219	EOSC_220	EOSC_221	EOSC_222	EOSC_223	EOSC_225	EOSC_226	EOSC_227	EOSC_228	EOSC_230	EOSC_231	EOSC_232	EOSC_233	EOSC_234	EOSC_235	EOSC_236	EOSC_237	EOSC_238	EOSC_239	EOSC_241	EOSC_242	EOSC_243	EOSC_244	EOSC_245	EOSC_246	EOSC_247	EOSC_248	EOSC_249	EOSC_250	EOSC_251	EOSC_252	EOSC_254	EOSC_255	EOSC_256	EOSC_258	EOSC_259	EOSC_260	EOSC_261	EOSC_262	EOSC_263	EOSC_264	EOSC_265	EOSC_266	EOSC_267	EOSC_268	EOSC_269	EOSC_271	EOSC_272	EOSC_273	EOSC_274	EOSC_276	EOSC_277	EOSC_281	EOSC_283	EOSC_284	EOSC_285	EOSC_286
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	8404.935643069404	7210.933318406701	8602.273850721846	6524.495195996864	9333.520703004177	8325.607652038107	7814.437405032445	7054.997422065713	8592.18197772366	8851.63825543582	7930.596807209765	8317.437495659964	8285.06916849241	8073.891085775055	8445.824643123131	8334.96189621932	8495.338273663458	8533.76872530824	8794.250028852965	7979.562681128744	6989.530343798381	8216.14176152875	8281.227434522776	8271.88919749553	7460.036296361875	7525.810309384494	8838.704640675423	7952.457743150644	7736.735260681918	8135.909134200535	8396.293525483183	8026.226056498209	7167.883769305302	8239.479425819749	7810.325151045828	8562.72539320231	8007.57703176659	7740.992308314088	8129.917714344324	7697.8739717147655	6523.139067916246	8314.96198924845	7223.5967823798155	8525.152835517529	6849.52464981785	6908.964932896836	6861.69795173271	8628.847495971555	7500.033680092218	7454.440215323712	8107.240386694207	6782.860332680986	9250.859396236385	8802.438163437459	8707.227497045817	8158.2579840951175	8675.18913967203	7625.137964803764	9044.39547330742	7581.198336888865	8966.521577703603	7111.570525039845	7890.91516286731	7883.405693872652	8533.476119364126	7714.338993590201	8205.91619433282	8247.568730298002	8914.437391584683	7529.381093118979	8603.538518391202	8306.848162104765	7461.231832878512	8113.812455612211	8120.26509373826	9010.098631755573	7670.016026748986	6798.479571085216	9400.59312168215	6809.921026454991	6632.799640001421	8255.565609459825	7653.045497972187	7414.706986662275	7355.357038214814	7409.621448902399	7772.699078256431	8576.761437040426	7969.327753867326	8507.576812382355	6627.021139425484	6860.740546159746	4865.69475969712	8136.869190722494	8859.098042414069	9686.437090917692	6922.914137665661	8830.4625164257	8916.802172980755	8276.583212386178	8078.161068042614	6881.883948688432	9274.503860831966	7457.073222428979	7239.388527785405	8823.592076666082	7696.519843299998	7192.8621543847985	8654.990908196436	7646.427954006171	7726.034349650074	9050.063790889273	8052.413934888248	7329.780638651076	7936.443129384305	7435.5706902945585	7713.111371168452	7772.812141824651	7283.946702725409	7614.307004463471	7795.3337678915805	7659.5835132744405	8084.595453429561	7564.444130145182	7691.765642121998	6832.368985503177	7779.245801675544	7911.436510784158	8209.523069016825	7510.852144795655	7982.2553652340675	7771.388427639826	8055.459995182981	8231.599738804434	8807.979673754957	9091.933266368293	8622.501693048154	8239.951959945265	8305.38938589906	8176.205873477533	7899.375078171237	8004.425450988077	6835.344633442385	8198.957822957409	8955.987577045804	8224.421061311521	7192.382563142439	6573.03722867324	8253.57770320954	6939.257984632724	7725.328698918244	6953.4553936491675	7915.34037155381	6905.5537396450045	7261.311283981026	7654.798781869384	6976.458235936101	8527.283812912714	8958.896948902711	8823.65459992324	8561.862966247672	8048.338472337897	8766.13752585252	8080.835196508214	8195.11357418311	8399.379769619409	8434.988315559349	9139.629734019549	8417.592271979876	8618.47222925604	8406.713736694104	7957.099034525236	8252.533606100393	8528.39879605194	7543.31402528649	8584.27923177563	8756.41207091542	7379.7075324025245	7438.760850947241	8092.390090078098	8064.872098500547	7121.395245159773	6507.326697805663	7208.936824039925	7418.602207772329	7555.656744232981	7591.416947374218	7656.346714300292	8042.477216212985	8036.662869333524	7955.568282511924	7653.869689056395	6733.015121109694	7765.462191790736	8489.056834290312	8307.317696864062	7332.043171291383	7273.23613678653	6722.405508459941	8055.2282462307985	7222.198239836693	8333.588673041639	7766.6228817708825	7954.490700160648	8302.850805934066	8454.669521012358	7792.8872225774585	7621.742552677546	7362.570252532654	8041.03982411303	7860.663128230549
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	19.232759437119178	3.108611373360384	83.48192535206883	36.88771760616795	0.0	0.0	1.4734689151881115	12.92799900442406	15.509400747732167	24.268067255066576	5.479320360113926	38.60472753933465	61.343081154097526	5.670412816865801	0.0	39.027933373465295	0.0	0.0	0.0	7.606049299224964	3.2312129483399503	65.22197337537355	81.13513999040771	0.0	108.31251350623394	0.0	0.0	6.244903054914718	0.0	2.7073395852347435	0.0	76.65311076632064	1.8822081372733093	5.620904227005822	40.07476654692951	0.0	3.2851748457547125	13.759150964841078	8.213403564662546	0.4054540251100919	148.5609272150653	0.9087707105594229	1.7328751779333234	84.85241715674424	0.0	0.0	2.8183502918714622	0.0	3.0131104646349103	5.358309849991699	0.0	38.784186725018245	0.0	21.944120309078027	0.0	5.0819510114186	108.66425323560404	64.70118311781764	33.112852975186605	18.53010468092841	12.913063287911019	23.468651443399352	50.55163656656559	27.34388882312639	0.0	21.831901511086393	22.329113786073567	1616.7449579694885	5.280040589677818	7.654594118591204	68.80478944056762	0.0	2.8705919435856737	21.196154072970533	35.03956356195177	1.3997189319413774	237.4064817003405	28.821165342665022	0.0	44.045776568320036	0.0	10.939127598306566	0.0	13.586830197286618	0.0	0.0	15.189351151772803	11.282025663505303	0.0	0.0	0.0	10.38124403186944	2.230435024712984	5.827341824157766	17.20881358754125	0.0	1.1326138055511217	155.88641866008862	44.893437632127416	0.0	25.67152271987414	7.978433536022674	2.615438333243962	24.999386781125487	1.5553795436299933	7.380666804242144	7.663013698789159	7.773002707464866	65.03834021874377	205.76409571461548	3.3588755568879813	13.739029984930514	117.61209337270886	0.0	0.0	0.0	8.738393450247804	9.324732173712707	95.09825714153419	12.639178408355832	75.35834632118214	31.374307075928332	2.150913161758307	17.202239941243214	27.84644480780409	3.860669983258918	4.186644032262533	0.0	2.392412675323757	3.7964569896478606	37.220002755458815	4.900593583624999	7.888633806771572	74.99762246976012	9.642318369600934	0.0	9.505284133576195	0.0	24.71444165797152	1.98436527308706	6.1101733444433615	15.401029262363155	0.0	1.9819258989892463	47.54435472828322	5.464304666812148	0.0	13.905996046378364	1.9845222318933229	0.0	9.53368588987512	13.18915463523866	5.483152020398769	2.5700863757182657	9.535278335495104	21.25740268534329	6.582078384943773	10.88986811392555	10.925822508244078	0.0	16.791133587409934	24.31505529933667	5.59911133651779	15.925415253190815	0.0	30.377591184540844	56.114189910829204	0.0	0.0	14.502755128276323	78.42908826889949	25.7677115757285	0.0	16.883168613099855	6.913879501223633	0.0	0.0	11.676659772280289	5.326961313262757	7.464829252855376	0.32908269507417026	27.5258549951368	66.32312986555321	97.01649546584669	44.486425970061816	23.438538038880672	8.663437526993155	21.803469141023427	23.489402514623684	4.902409948678853	1.8487640560924867	0.0	7.317173596536651	4.541852610873875	0.0	3.85224261922264	0.0	2.484099393498419	0.0	59.877421426361074	149.24076081482886	1.2726929787334371	3.1163591562598305	10.724393940267422	20.679584281481592	15.756874216414175	2.8751921096135016	9.801557558127213	13.838706001563096	0.0	3.6704142246521183
AEROBACTINSYN-PWY	aerobactin biosynthesis	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.042013030779598	0.0	0.0	0.0	0.35294117647058826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.391304347826088	4.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.1428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	687.0503298303406	172.3307979946657	582.1200820151876	656.9613876767528	52.399250950239384	1187.8082401398615	633.5274321385117	490.61553450985224	257.0057953919724	320.80642988586874	470.12173777854605	95.18421218977032	1000.3192544539047	513.0113566202383	503.4152735038252	210.5587117197965	658.1229079764262	875.8376849917997	2335.723880712833	1081.8053342022888	430.51071567435724	424.871737225245	436.4985716497554	866.5520621974847	1304.7841453887524	501.4685057498018	243.96483835159268	483.4212141998901	639.8793128960741	335.2053893165447	625.8851092472603	267.80851735347363	965.8230061472324	2702.3351855423653	189.90571298219868	56.9833914168306	221.91289042711327	762.379835441859	510.1929734453209	978.25458629528	594.1439712746699	328.7243075635833	605.9955205370522	545.7330642180297	774.528588435307	660.7565130583537	179.84134499529762	100.48151201584696	268.17289485283266	303.7995393185142	891.0635992693605	1219.5614529072227	792.3085758101075	612.3486084027395	490.01334008352984	416.8871290202482	235.33020172679082	401.5195344146702	1458.7223143646474	126.69973452810396	1932.9460502675765	1186.402665757849	1264.257117040807	1076.8380887347228	311.2492294367497	429.3310232125131	1358.5234202179456	1230.7797097155576	22.93881440938457	108.06220709847958	257.54854117935054	157.33193786076367	532.3775536751224	281.49945323741014	253.51279731961517	463.8710778724521	1176.5501204108907	798.293354021452	379.4630398264701	291.4874869860102	123.62688381201455	395.64509305328664	282.41710538333257	532.2439063033496	686.5285933714638	862.8744870016163	697.6163285690768	397.2153701710073	1047.0549340704358	166.39121954128808	173.24634765865449	197.61867590489098	290.43530194640437	553.5860094584738	1163.9213937869604	401.9711214491612	296.9082401700816	1022.3957624670088	866.280845588789	335.5581766676831	566.383915877836	706.6581358285699	530.7206319239018	325.48382307814563	353.89058551968566	1083.445833903728	643.7794456439062	432.5492169174424	596.3490422056486	438.3336481568559	1427.3945399324189	1106.3641266324803	1489.5928571822033	317.83613817816035	439.3234148805009	232.67259543515044	594.5083694615547	1377.152101844951	1329.7399857332973	1419.2026840742349	2250.1771099553985	2110.4048537070316	447.21081569771445	489.2463839617685	582.9317250185178	2584.671458271121	471.48497010693137	504.27824530578187	1484.8728659811084	327.8167789307322	585.2572315670839	974.8565227953354	493.77709414732215	1915.7667193121554	2421.1619766602525	650.8768623062482	1307.9146531710996	2017.0056332192044	490.3722431153082	1179.8351500018678	638.9991755211229	470.7342300815043	965.1705219702924	1199.739050224919	408.9337251549928	1592.5164259815979	345.23602202528235	987.3582788170191	1037.0725245849944	371.7848429842784	444.7365256565786	247.95117683915763	793.6002754282548	376.05749307042436	797.0378554000259	538.6112872253213	444.2151646703903	364.03566893330736	205.14689171127375	584.137275737555	922.4085455648993	426.43437034810023	859.3389217814643	852.1577230991446	424.291191568582	1154.4504665976428	532.9147191536933	596.0862892634373	159.1788213221007	784.7191685957135	1003.4036733488724	863.4274337385747	424.82602002208364	880.8447666557119	1174.816423773842	261.0699636638334	99.35065138945492	582.9295073779565	444.55415416146616	580.6401915283844	929.1337784514106	430.25940929353635	328.6676548793439	306.8516692547163	592.2034378907164	2199.092438388156	430.1116127038347	493.0012338865241	2694.016717617439	614.8691985612343	596.7127126923831	1037.756808095464	661.0650058503296	1151.8512158374845	1527.3518974323467	1261.1113287862725	591.2309974904903	684.0085981085732	180.46941975922402	1935.7406698578784	889.3692640347339	88.96953324914206	984.895109323352	534.4400907298772	766.4351216042364	1125.5259475206185	447.1489530248832	238.93136137365858	806.288628485991	2241.510009004025	305.1957998511632
ANAEROFRUCAT-PWY	homolactic fermentation	7428.8898904885145	8291.573900713309	8198.405315863649	7731.6865853992285	8399.797159048436	7322.408510159774	8213.66115889707	9582.00349263816	7796.336285875219	7816.17790206322	7937.1635429761745	8347.345477080118	7008.644044679611	6032.794515956199	7234.872179687032	6520.806042321694	7505.687594793744	7301.078275254174	6983.65164721869	6352.6228637724535	7939.9863357837485	7967.599139656316	7188.662148251119	7502.4059303850245	8428.49890317898	6982.992412905775	7535.936050179724	8314.916677996707	7283.5284689938835	7448.0230283967685	8714.573341087762	8540.414349760189	7932.575052764399	7193.4936615476745	8129.071456192553	8519.704588824394	9898.879466994875	8003.36819483852	7437.692658374464	7209.6667518029135	9295.014235694267	8588.1939604194	8027.644971363688	7380.62640831872	7642.603944548271	7664.100803986322	7986.935249711135	8221.477694609752	8777.215121739726	8172.632938571384	6945.222960464746	6697.123255889743	6547.981611740837	7173.77802916335	7722.465142821796	6642.260071681027	7710.378006424668	7645.149709397868	8185.9349360483475	8465.903798369933	6810.270939914682	8237.26932785968	6959.034763160103	7409.3218120617685	6492.577267095239	7769.507053858106	8115.7638959191945	7522.986482461538	8876.561810046558	7959.894557831697	7555.779129918808	7020.073223703305	6594.596247230463	7428.8004720072495	6929.326278428033	7407.556052109434	7199.19246360792	7881.772282768821	8118.2557568015845	7462.1511262007	6812.486541815133	8148.765016278225	8198.625716952387	7565.578468723871	7591.454883153909	7308.624883849261	8630.613677507437	8032.18288137357	6834.496500255909	8748.514470576103	6749.253012173707	7012.194769785985	5600.780515761218	7354.436552383069	7895.940853306754	7810.296584998252	7246.4133128491085	7598.309762634757	7341.459412517657	7571.6734367399795	6131.097191786396	6319.73776980644	7628.524028552748	7388.024806047109	7780.312790309644	7492.0263488638575	8120.3917065396545	7678.029105310257	7965.0134046331905	7716.451505776945	8375.832084871514	7481.989202553065	7891.627330290686	7532.425832019867	7920.074150983821	7656.992523580632	8027.196581618397	8376.585897275409	7830.224075467422	7270.926491340385	8029.087948931354	8051.603574512654	7706.892744429666	7646.241954196169	7381.964367154317	7160.64375140183	7326.490742168802	7236.637546159238	7263.838787489843	7750.075776744923	8500.704893171707	7627.32327591966	7459.96154058774	7982.211078291302	7833.854082941961	7209.409563804834	7529.846837057536	7474.947829819716	7571.476739725746	7624.982786143952	7908.7372185014065	7888.272822799298	6459.1997604600365	7668.9164073708	6158.612441598531	7220.5218798099795	7651.999974604603	6671.291931935307	7661.4359980936315	7379.390104257203	7448.402958025179	6349.166213479947	7967.987485748131	7357.529551673987	7319.254724838359	7815.105431550529	6598.775486382454	7297.827776929392	6608.102433402727	8195.823259915356	7831.843130327022	7512.896512915797	7589.327310373333	7354.683130527154	7014.489557191569	7410.141824054536	7904.681932434703	8868.13336798186	8193.827602271047	7521.957801650159	8342.691845049667	7250.885166943693	7379.639178743581	8213.638960889723	7692.624579873632	7134.566723087301	7128.7068392177025	7964.628353436635	8085.879738829814	8035.475872902041	8014.109034904917	7374.512280986413	7416.081325693263	7896.831898610409	7900.040494675166	7472.378063461338	7806.795130060153	7911.216402069056	6993.385903988396	7565.751818195029	8434.129895694523	8529.02522943263	8477.397640976162	7968.520721140954	8438.79349488053	8191.048738549775	6781.091629652849	7010.407567586228	6417.573961162048	7610.270376584214	7994.72025339136	7117.83002542705	7607.5825984921885	7621.47665107057	7030.1933299104185	7431.156768947712	7556.024554534293	7734.905068021751	7638.450713391991	7645.8298048572815	7792.732579791402
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	9573.742316488077	9379.020714270278	9428.574157933956	8168.615366616635	10041.642089034493	8712.949308200885	9669.008323336036	10089.808869203142	8623.969757098352	9113.80615705222	9015.389215642348	8754.980160301368	9113.634231403365	8864.681297688927	9302.17429855552	9256.410784566551	9300.296665899139	9132.567001123747	10101.944945799705	9524.253305369491	8362.586313339567	9328.845417661827	8729.301071337411	9238.681101554528	8978.171984765771	9268.787274338625	9499.440489530582	8755.144148547117	8848.785878677858	9319.643139317808	9409.766194479113	8979.000291686636	8740.751506536342	9780.842159554495	9544.262395890186	8913.802416654029	9646.548311433935	9148.568573701854	9422.463039924809	9031.223023942446	9594.395227492132	9795.167573059944	9020.50855283004	9076.378848582868	8515.313134257578	8685.387694664556	8314.24761912966	9844.629408989533	9808.223958012895	8798.03180503529	9073.942689107282	7989.216618607812	9990.399339651407	9861.307083320926	9846.317756903632	9334.37407689803	9928.580177684078	8974.764344667152	9569.063374175248	9460.347884923316	9537.600748383033	8453.424891745131	9081.837937868791	9038.826339584488	9206.745203569013	9114.539833076933	8964.923513956051	8598.357761291789	9855.298550000152	8998.049990429468	9622.958264395542	9997.28331026417	8560.221536650213	8719.573777061756	9418.3736629227	9743.47915621197	8426.430397434115	8590.699125079072	10074.815260708456	7989.78386741994	8062.777896671543	9296.454933533456	9001.646809825977	8573.316147759624	8417.70955147874	8878.706274600356	9953.52320696557	8884.526047676025	8306.131642899838	10380.297778649858	7975.523244146401	7952.7271004467175	5975.6718545494405	9199.744453801268	8669.374620731278	10165.649417397983	7885.590483984925	8496.28480787557	10097.725962545232	9282.822693614593	9463.43123607957	8007.274158508973	9448.765581289968	8578.57942313576	8920.87330400867	9144.238166379058	8928.04514412737	8870.155043026098	8981.788410745563	8708.316446038436	9867.375204812744	9687.379753028032	9316.095554718306	8957.190996476995	9751.446682457788	9156.045912517313	8916.21547214758	9862.08538092741	8746.430125404968	9170.233229140616	8667.873734647023	8408.819339963997	9110.258663034718	8452.707250951476	9445.143496228326	8466.856326452567	9518.501310788655	9112.855666691321	9336.833541546917	8958.286981810392	9224.94481050601	9075.430623917016	9339.71086131514	8715.969124538547	8841.919450462028	9072.738674441112	9462.830504684069	9402.38542453795	9381.92974606117	8739.614686843886	9591.456495852397	8429.791888625708	7994.630932643604	8785.209597455647	9856.544558551548	9321.470618173164	8895.531686053326	7857.331492173691	8754.738000091795	8869.907607226221	9080.913883595993	7997.00541344534	8959.924873087959	8851.0096128098	8650.1912664534	9065.63621990928	8164.617014464313	9339.429596440528	10001.14621104659	10219.345856012696	8538.72341020581	8857.271195283894	9542.605991728688	8828.418341486507	9056.190445733002	9983.65477764134	8940.125266887759	10772.458630479778	8686.627754036594	9401.13869772336	9351.147476089816	8612.866898828901	9224.492540646965	8986.310251055076	8327.893322501825	9297.556759600026	9435.839680696074	8615.591903810917	8623.86488532244	9980.071280916176	9796.51429542582	8793.6998466952	8447.03146909537	7973.778891263065	8094.2743228078525	7941.47584004493	9007.647372429561	8933.66988143527	8722.318725372314	8724.488210660063	9279.303672637428	8848.451046313621	8701.930525265849	8529.743904190529	8954.700283721339	8624.583520086917	8833.535700774624	8879.956349019829	7579.184326542732	9259.285398520558	8654.708516989354	7463.626699100075	9009.497336785897	9399.754301904202	8814.237261526645	8210.161208806832	8974.242395951984	9076.868590035956	9022.089960765104	9019.659950478715	9061.178802979975
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	2486.3497193006046	2291.4371326091104	3878.177275883765	1616.6430813227958	1765.4172645790384	2550.756556370966	1771.9579487432818	1430.9641199574742	2356.30852641178	1417.3141101558733	1896.7540075971785	2254.7156488982237	1982.9593358458637	1310.1364239945297	1558.1740105583322	1379.870190710502	1911.528835374346	2300.6867127585942	1695.613181096727	1428.8219412138355	3135.5510299036528	1915.2452775606619	1689.7167472186152	1360.3940124101168	2505.1465173298025	1077.5548842531482	1979.581195709168	1198.3967984050232	1394.9199546172765	1787.069750069688	1660.539201558139	2394.0731918157585	1966.8624513700006	2111.1666268486138	2272.589245008755	2030.992646880848	1074.1396283267718	2407.7764209817656	2456.3783337445843	1930.815098171164	1972.7906452132809	1820.419071602636	1434.8038839505357	2261.1922245219307	1957.4411755183185	1779.5595583935813	1476.2281559738599	1981.8096098548199	2146.8116149290117	1897.3415008228546	1798.571688767419	2038.2393282881037	1651.3143580816088	1551.565456243089	2302.945801119436	1494.199491770419	2115.9473177739164	3094.5151407113813	3289.339040925764	2054.214927453815	1569.1587268922242	2412.0215809880583	2066.5567749643383	2501.125434190913	1866.079477732008	2028.3715857892576	2113.7561519751994	1727.8819886083704	1366.9991625785667	1022.4948615687241	2101.9385503704207	1710.6644511478842	1864.7957329511253	1690.7033098619115	1429.9947914926306	1339.4388354210996	2490.464524401285	2279.6379969630552	1739.167311764617	1636.9943976732275	1932.974622394336	2429.0121594145085	1559.886311102799	1479.4638795088488	1837.778887553616	2158.9748121778807	1609.2186499652216	2531.179402044445	2101.412664537545	1555.3044601243253	1904.849102913744	1889.296529721119	1829.3092680217285	1502.6431879391794	2572.0736677694063	1374.690561360371	2094.4702912646126	2490.212433570314	2346.321128876213	2009.9508792630654	1319.7403570072927	1652.2651699757096	2018.4995387385434	2068.9168898542607	2157.0850499777807	1852.116381576045	2860.455850831904	2184.573315829612	1457.5482227351686	2227.0067408115588	2377.7193094167583	1732.8320608648125	2238.253078519448	2063.691376214287	1865.2358765408994	2261.556360336327	3032.883683770876	2494.9748302775365	2359.821629930384	1715.8837961166764	2695.976903710081	2670.618449238085	2724.4329207664223	1814.1181274181408	1700.3810758496775	2074.598479252754	1572.3179243108937	1840.221992947262	1820.9703592238704	2215.8079246948823	3284.9651513986737	1669.5680536528034	1936.6225886030234	2667.472917666326	1869.0234362556039	2276.271186969745	2053.7643415868947	2372.2854147891917	2140.4398908863445	2385.1276226959044	2092.8909660429545	2612.8111192936217	1813.041225722693	2323.301965620597	1739.5962050639002	1681.6483155357566	1962.8566203932892	1956.6569237766012	2344.274567685158	2312.066036638823	1772.7632598537632	1504.3470904291778	2219.5618120726053	2300.766180571067	1730.8970765747765	2286.2355698092456	1542.8990569140747	1552.080724176614	1553.7342378357916	3483.39715291318	2277.20670845985	1802.7618618429917	2321.2460387034444	2487.908071993717	1089.0874584875517	2260.252235353649	3020.2460249523033	4088.8075566179077	2440.141013286397	2194.917688612932	2803.464624994821	2662.328745827055	1147.3995746328433	2788.105432520046	2405.721037712718	2141.5292323538847	2055.404613734217	2125.6605728467757	2121.844066084861	1997.5052625193641	2228.3940808476564	2407.354054596474	2334.3991896269354	2037.9290029447668	1692.4934765287135	2625.4182730401503	1843.0777366681134	1862.6241472096565	2193.240337382264	2215.1499661033567	2573.039500039784	2707.748513283581	1723.0266242754892	2419.790079369795	3092.360682399636	2742.5062108279285	1363.9767496260745	1464.825325925882	213.7721360022606	2317.5670169760724	2963.9557002836	443.2021252741222	1717.1329474534975	1997.3766895358606	1924.4399569164527	2054.6688916026906	1948.021376512532	1863.8505953897518	1794.454333722612	1944.2417886137719	1957.643864709097
